,track name,artist,popularity,track id,energy,liveness,tempo,speechiness,acousticness,instrumentalness,danceability,key,duration_ms,loudness,valence,mode,uri
1124,Electric Feel,MGMT,72,3FtYbEfBqAlGO46NUDQSAt,0.807,0.348,103.038,0.035,0.0714,0.28,0.763,1,229640,-3.714,0.559,1,spotify:track:3FtYbEfBqAlGO46NUDQSAt
1125,Hollywood,James Blunt,32,0YpLvjf44eYRWXrAq7LcPQ,0.66,0.118,128.97,0.029,0.0725,0.0,0.676,11,205507,-7.507,0.744,0,spotify:track:0YpLvjf44eYRWXrAq7LcPQ
1126,Kiss This Love Goodbye,James Blunt,42,4eNItj6X7UV66I2fuzmSDq,0.457,0.114,115.818,0.0293,0.387,6.7e-05,0.715,0,156467,-8.655,0.31,0,spotify:track:4eNItj6X7UV66I2fuzmSDq
1127,Postcards,James Blunt,55,64tit6tIpq48NSqTMzRf2d,0.617,0.252,100.016,0.0301,0.566,0.0,0.723,11,286973,-8.312,0.677,1,spotify:track:64tit6tIpq48NSqTMzRf2d
1128,Bones,James Blunt,34,2hDq746ZNoMmSX3tNzYbk3,0.755,0.104,125.953,0.0395,0.0297,1.19e-06,0.608,11,173000,-7.321,0.356,1,spotify:track:2hDq746ZNoMmSX3tNzYbk3
1129,Telephone,James Blunt,43,3QLx5tRwgRg0oEJ7hGqtdy,0.592,0.232,180.101,0.0804,0.345,0.0,0.673,0,207000,-7.625,0.703,0,spotify:track:3QLx5tRwgRg0oEJ7hGqtdy
1130,The Only One,James Blunt,37,0CL7bFR69RIcLCKijflesc,0.745,0.278,97.996,0.0349,0.261,0.0,0.545,4,221507,-6.262,0.311,0,spotify:track:0CL7bFR69RIcLCKijflesc
1131,Miss America,James Blunt,36,6z7oH9Lc8O7iNJrDfxYE3V,0.499,0.104,73.991,0.041,0.782,0.000155,0.324,9,187507,-8.493,0.158,1,spotify:track:6z7oH9Lc8O7iNJrDfxYE3V
1132,Heart To Heart,James Blunt,50,4DamZrmcDpeszpq3tCJ6d8,0.753,0.0709,160.0,0.0362,0.344,0.000519,0.625,9,209000,-6.057,0.851,1,spotify:track:4DamZrmcDpeszpq3tCJ6d8
1133,Bonfire Heart,James Blunt,58,13ETkZ90sElK5xJuB4cUEt,0.821,0.124,118.021,0.0527,0.181,0.0,0.575,0,238000,-5.7,0.449,1,spotify:track:13ETkZ90sElK5xJuB4cUEt
1134,Satellites,James Blunt,35,4ma7KXcF9b6OFSocgHzzDx,0.487,0.331,93.992,0.0415,0.44,3.36e-05,0.714,11,192520,-10.26,0.871,1,spotify:track:4ma7KXcF9b6OFSocgHzzDx
1135,Face The Sun,James Blunt,37,4cxnMKZRc7m5ZT1ECTzkRJ,0.235,0.284,183.865,0.0281,0.673,0.0029,0.335,0,243507,-11.604,0.0618,1,spotify:track:4cxnMKZRc7m5ZT1ECTzkRJ
1136,Bonfire Heart - eSQUIRE vs. OFFBeat Radio Edit,James Blunt,24,2HyZBnINgS17UNgye6o07j,0.702,0.132,126.0,0.0393,0.00798,0.000301,0.638,0,217236,-7.192,0.15,1,spotify:track:2HyZBnINgS17UNgye6o07j
1137,Work It Out,Def Leppard,36,3WMRugVPf0tGFAP28svpof,0.929,0.0732,97.4,0.0633,3.3e-05,0.0396,0.533,5,289818,-8.596,0.57,0,spotify:track:3WMRugVPf0tGFAP28svpof
1138,Rising Water,James Vincent McMorrow,45,5AhtHiCWxcMi6qsZ2i77gt,0.615,0.0954,146.007,0.15,0.526,0.383,0.819,10,295867,-10.8,0.5,1,spotify:track:5AhtHiCWxcMi6qsZ2i77gt
1139,I Lie Awake Every Night,James Vincent McMorrow,36,71LKr5MJoJEx5fRTqgawB2,0.244,0.0919,107.639,0.0629,0.481,6.76e-05,0.728,6,199720,-8.61,0.177,1,spotify:track:71LKr5MJoJEx5fRTqgawB2
1140,Last Story,James Vincent McMorrow,32,6S23ygpYi9D4znP5UJvUjB,0.361,0.277,141.905,0.0415,0.453,0.00279,0.752,9,287213,-9.517,0.35,1,spotify:track:6S23ygpYi9D4znP5UJvUjB
1141,One Thousand Times,James Vincent McMorrow,37,1QrD5kubIuE5T9jtgyBTYU,0.365,0.165,95.032,0.0584,0.135,0.000722,0.738,0,199587,-11.552,0.482,1,spotify:track:1QrD5kubIuE5T9jtgyBTYU
1142,Evil,James Vincent McMorrow,30,4ArjckbL0pRbHt01qkerim,0.561,0.107,143.998,0.0537,0.36,0.612,0.55,6,281000,-8.502,0.382,0,spotify:track:4ArjckbL0pRbHt01qkerim
1143,Get Low,James Vincent McMorrow,52,0R4ZIyB0wMl4rVN8MLZsbk,0.213,0.115,75.015,0.116,0.287,0.00464,0.466,9,250480,-13.168,0.155,0,spotify:track:0R4ZIyB0wMl4rVN8MLZsbk
1144,Killer Whales,James Vincent McMorrow,29,0OltJwb0pBxonRIG6qutsv,0.546,0.104,138.109,0.0603,0.549,0.0956,0.674,8,300493,-7.658,0.321,1,spotify:track:0OltJwb0pBxonRIG6qutsv
1145,Seek Another,James Vincent McMorrow,26,1PuzgMoJiMUM2Hj3ya2gpO,0.442,0.0572,121.992,0.037,0.113,0.00201,0.767,10,248533,-9.528,0.71,1,spotify:track:1PuzgMoJiMUM2Hj3ya2gpO
1146,Surreal,James Vincent McMorrow,35,7KgzY8Baz3Zm3epTRyQawN,0.289,0.0683,99.968,0.0345,0.312,0.0302,0.561,7,338333,-13.353,0.121,1,spotify:track:7KgzY8Baz3Zm3epTRyQawN
1147,Lost Angles,James Vincent McMorrow,30,17XM56nFlQizU5pACaGEx7,0.197,0.173,183.593,0.0793,0.906,0.0,0.5,0,260333,-9.166,0.129,1,spotify:track:17XM56nFlQizU5pACaGEx7
1148,Wake Me Up,Tender Central,16,3jZPWOp0hyavtZXQTgkWB3,0.703,0.133,159.746,0.031,0.0588,0.177,0.519,10,167366,-6.832,0.296,0,spotify:track:3jZPWOp0hyavtZXQTgkWB3
1149,Size of the Moon - Audiotree Live Version,Pinegrove,34,12ewLrnO3fkNhlYPQorCo2,0.475,0.138,135.246,0.0367,0.0231,0.00108,0.319,9,252115,-10.154,0.206,1,spotify:track:12ewLrnO3fkNhlYPQorCo2
1150,Migration,Bonobo,54,61g7oQKm8DFEL7r2g9LS8x,0.565,0.166,122.072,0.0373,0.763,0.948,0.561,1,327400,-12.374,0.0392,1,spotify:track:61g7oQKm8DFEL7r2g9LS8x
1151,Outlier,Bonobo,52,6BbFwwHnzY74a8GOsDg8Sn,0.59,0.0685,117.006,0.0464,0.23,0.834,0.693,4,475480,-7.232,0.237,0,spotify:track:6BbFwwHnzY74a8GOsDg8Sn
1152,Grains,Bonobo,48,0f3G1ecfRIffW1qhQt1lEG,0.423,0.0924,124.962,0.0369,0.837,0.966,0.441,6,268893,-9.435,0.159,0,spotify:track:0f3G1ecfRIffW1qhQt1lEG
1153,Second Sun,Bonobo,57,16ikmfoT1249gG3pzPvnYt,0.178,0.11,77.263,0.0303,0.958,0.802,0.378,6,223720,-15.348,0.0591,0,spotify:track:16ikmfoT1249gG3pzPvnYt
1154,Surface,Bonobo,49,15IVKRhTPXp4lKtwl568KS,0.613,0.0742,109.947,0.0343,0.231,3.47e-06,0.559,3,251172,-7.891,0.213,0,spotify:track:15IVKRhTPXp4lKtwl568KS
1155,Bambro Koyo Ganda,Bonobo,57,5EGJ7e7frJjYja6H4afzoT,0.571,0.133,115.518,0.0572,0.21,0.334,0.723,1,302428,-10.22,0.185,1,spotify:track:5EGJ7e7frJjYja6H4afzoT
1156,Kerala,Bonobo,61,5DAjrJqXqYtgr67pVhmUeR,0.739,0.171,124.75,0.0718,0.0237,0.607,0.529,7,237547,-9.578,0.138,0,spotify:track:5DAjrJqXqYtgr67pVhmUeR
1157,Ontario,Bonobo,48,4GroumsjzAcgCwJzTGY7px,0.461,0.0865,89.995,0.0341,0.236,0.531,0.54,10,232550,-9.427,0.107,0,spotify:track:4GroumsjzAcgCwJzTGY7px
1158,No Reason,Bonobo,55,3aWPdd6U1xbsIEGEpUaPyQ,0.589,0.104,121.003,0.0493,0.321,0.532,0.656,5,448984,-12.332,0.155,0,spotify:track:3aWPdd6U1xbsIEGEpUaPyQ
1159,7th Sevens,Bonobo,48,3AW6V6zWH45jI7eNPnSDfT,0.653,0.112,117.999,0.0396,0.0281,0.858,0.656,6,307328,-11.883,0.199,0,spotify:track:3AW6V6zWH45jI7eNPnSDfT
1160,Figures,Bonobo,49,4MSKGtnxTdqIypqwTDY3em,0.4,0.116,88.857,0.0462,0.564,0.13,0.296,10,368237,-11.609,0.184,0,spotify:track:4MSKGtnxTdqIypqwTDY3em
1161,One by One,Sticky Fingers,52,1UcA2WOMLnnWKMrpCvuZKa,0.848,0.364,112.999,0.0323,0.000105,0.000237,0.569,6,233645,-3.92,0.802,0,spotify:track:1UcA2WOMLnnWKMrpCvuZKa
1162,Outcast At Last,Sticky Fingers,49,7K0CFZLbBILQ9PVBFz9dPy,0.915,0.318,184.085,0.0748,8.06e-05,0.0083,0.437,6,152224,-2.844,0.692,0,spotify:track:7K0CFZLbBILQ9PVBFz9dPy
1163,Sad Songs,Sticky Fingers,50,4oaPzAQMJQT0IiXfCKEfLR,0.955,0.177,127.047,0.0695,0.000116,0.0614,0.422,9,203493,-2.994,0.299,1,spotify:track:4oaPzAQMJQT0IiXfCKEfLR
1164,Angel,Sticky Fingers,50,4oGoAGsNrgYwfIpIpX9OXe,0.713,0.224,102.044,0.0255,0.00235,0.00445,0.546,0,237337,-4.389,0.458,1,spotify:track:4oGoAGsNrgYwfIpIpX9OXe
1165,Our Town,Sticky Fingers,52,7exsEou9EAHxizbsLzyZ8W,0.813,0.121,90.012,0.0244,0.00108,0.000193,0.545,9,195414,-5.394,0.628,1,spotify:track:7exsEou9EAHxizbsLzyZ8W
1166,Westway,Sticky Fingers,46,4EVFZwQ9o2KWpgnm9knred,0.7,0.233,135.973,0.0338,0.265,0.00452,0.658,7,205938,-6.733,0.466,1,spotify:track:4EVFZwQ9o2KWpgnm9knred
1167,Something Strange (feat. REMI),Sticky Fingers,46,6pgPR8gxs2xXBHJa3K511q,0.842,0.127,142.043,0.0827,0.00738,7.58e-06,0.485,11,219481,-4.776,0.82,0,spotify:track:6pgPR8gxs2xXBHJa3K511q
1168,Flight 101,Sticky Fingers,49,1e1Ng1TmU0OUakLT1tp6ST,0.842,0.187,72.992,0.0393,0.0116,0.00293,0.497,6,228738,-5.213,0.49,1,spotify:track:1e1Ng1TmU0OUakLT1tp6ST
1169,Tongue & Cheek,Sticky Fingers,44,7GrWNEUYxOZEw4nBf9reml,0.912,0.0906,142.531,0.0632,0.000427,3.06e-05,0.383,2,208583,-3.077,0.332,1,spotify:track:7GrWNEUYxOZEw4nBf9reml
1170,Amillionite,Sticky Fingers,43,0oVT4VvtykuVXXc4cuCMKR,0.492,0.104,150.605,0.0288,0.357,5.18e-06,0.25,0,205916,-6.173,0.418,1,spotify:track:0oVT4VvtykuVXXc4cuCMKR
1171,No Divide,Sticky Fingers,47,11NuP9gjDYOKnUFIuivJat,0.908,0.342,147.953,0.0416,0.195,0.0011,0.488,6,292101,-5.559,0.495,0,spotify:track:11NuP9gjDYOKnUFIuivJat
1172,Everybody's Talkin' Bout It - Bonus Track,Sticky Fingers,43,0SGyrntsEf7NbNibPof9dl,0.853,0.338,130.016,0.0409,0.00176,0.000248,0.482,2,159091,-4.763,0.411,1,spotify:track:0SGyrntsEf7NbNibPof9dl
1173,Right Now,Van Halen,43,5HbZJ6ZEuLrYu1Kz5kD1A8,0.765,0.147,93.904,0.0278,0.115,0.00757,0.542,5,321667,-8.373,0.315,1,spotify:track:5HbZJ6ZEuLrYu1Kz5kD1A8
1174,Happy Endings,Sticky Fingers,51,4K8hnePYn53feKuoAXtto6,0.569,0.232,128.001,0.0417,0.557,0.0,0.799,5,176240,-6.56,0.605,1,spotify:track:4K8hnePYn53feKuoAXtto6
1175,Champagne Supernova - Remastered,Oasis,63,1wo3UYTeizJHkwYIuLuBPF,0.825,0.354,150.338,0.0404,0.465,0.0841,0.294,2,451320,-3.771,0.122,1,spotify:track:1wo3UYTeizJHkwYIuLuBPF
1176,Break Apart,Bonobo,59,2pYvd6cHcAIMAM6xMD6nok,0.458,0.366,119.96,0.0311,0.864,0.0944,0.648,5,274693,-15.169,0.0848,1,spotify:track:2pYvd6cHcAIMAM6xMD6nok
1177,Moving On and Getting Over,John Mayer,51,1CdEcheLJU6SgxnbFEj2WX,0.465,0.101,94.02,0.0524,0.577,0.0543,0.848,1,261933,-9.029,0.621,0,spotify:track:1CdEcheLJU6SgxnbFEj2WX
1178,Changing,John Mayer,42,0GWS6wkQrqZd0BAhq28haq,0.338,0.128,182.842,0.0292,0.62,0.00799,0.349,0,213933,-7.793,0.391,1,spotify:track:0GWS6wkQrqZd0BAhq28haq
1179,Crying On The Bathroom Floor,MUNA,41,30FaehDK5CYe31qBL8foxZ,0.836,0.173,114.96,0.103,0.1,0.0,0.57,1,255507,-6.431,0.318,1,spotify:track:30FaehDK5CYe31qBL8foxZ
1180,Doomsday,Ryan Adams,0,0mHlPKiZ2jqaJ1eFznhunH,0.596,0.249,121.001,0.0265,0.00185,0.00505,0.603,10,181840,-5.877,0.515,1,spotify:track:0mHlPKiZ2jqaJ1eFznhunH
1181,Little Wanderer,Death Cab for Cutie,50,2mvBxK1ETGj5nguG6cDaax,0.63,0.0974,117.01,0.0268,0.0431,2.56e-06,0.594,6,258227,-7.323,0.365,0,spotify:track:2mvBxK1ETGj5nguG6cDaax
1182,Mad Season - Remastered Version,Matchbox Twenty,23,5oNU5YWzbK0a8RumNWr7gZ,0.904,0.118,172.189,0.061,0.146,0.0,0.29,10,307040,-4.496,0.513,1,spotify:track:5oNU5YWzbK0a8RumNWr7gZ
1183,Unwell - Remastered Version,Matchbox Twenty,60,66s45uMhk7Y4z0xUgESdm3,0.793,0.328,80.985,0.0347,0.0456,0.0,0.442,9,237267,-5.152,0.437,1,spotify:track:66s45uMhk7Y4z0xUgESdm3
1184,Bright Lights,Matchbox Twenty,42,4dZhQj20JbKlD9oR0X8kjZ,0.732,0.658,80.195,0.0436,0.0134,0.0,0.319,4,234427,-4.475,0.2,1,spotify:track:4dZhQj20JbKlD9oR0X8kjZ
1185,Bent - Remastered Version,Matchbox Twenty,26,40xenllO7LybZTSA7eBzdx,0.863,0.355,95.468,0.0368,0.0616,7.48e-06,0.528,6,257400,-5.772,0.575,0,spotify:track:40xenllO7LybZTSA7eBzdx
1186,Real World - Remastered Version,Matchbox Twenty,26,0XmspLkNmfM2XLBLCV587L,0.771,0.205,118.359,0.0397,0.00231,0.0,0.53,10,230933,-4.682,0.859,1,spotify:track:0XmspLkNmfM2XLBLCV587L
1187,Push - Remastered Version,Matchbox Twenty,28,4vOgZv2QiuLJABpFmCeqTS,0.737,0.109,168.524,0.0273,0.00819,0.0,0.418,6,237733,-5.742,0.543,1,spotify:track:4vOgZv2QiuLJABpFmCeqTS
1188,Long Day - Remastered Version,Matchbox Twenty,27,0xoqetd8TVQlO1QnyZOX09,0.838,0.352,104.639,0.0432,0.00094,0.0,0.386,8,225760,-5.3,0.609,0,spotify:track:0xoqetd8TVQlO1QnyZOX09
1189,How Far We've Come,Matchbox Twenty,55,3k2Zv2luPZHpxfFjGpr4Mm,0.859,0.184,83.012,0.0527,0.0124,1.93e-06,0.578,0,210040,-6.893,0.807,1,spotify:track:3k2Zv2luPZHpxfFjGpr4Mm
1190,She's So Mean,Matchbox Twenty,39,5MLsEt3BJGlCLrSWYA1ybG,0.875,0.279,118.014,0.0378,0.0136,0.0,0.672,0,232320,-3.728,0.676,1,spotify:track:5MLsEt3BJGlCLrSWYA1ybG
1191,Sad Songs,The Maine,21,0dKUzzf5OnDgLsTBofhHTt,0.803,0.0905,84.373,0.0412,0.000721,2.84e-05,0.243,2,201000,-3.324,0.228,1,spotify:track:0dKUzzf5OnDgLsTBofhHTt
1192,The Ocean (feat. Shy Martin),Mike Perry,75,2CPqh63wRVscbceKcPxwvv,0.575,0.104,90.037,0.029,0.0225,1.81e-06,0.632,5,183414,-6.478,0.188,1,spotify:track:2CPqh63wRVscbceKcPxwvv
1193,The Love Song,Marilyn Manson,25,3LdFkFgu2GZ6qAiHuuSxb1,0.974,0.723,140.519,0.148,2.91e-05,5.01e-05,0.472,2,185427,-3.572,0.29,1,spotify:track:3LdFkFgu2GZ6qAiHuuSxb1
1194,Problems - Audiotree Live Version,Pinegrove,34,46zA1okI7UiEaYkclkvitf,0.713,0.158,120.962,0.0395,0.000718,0.344,0.434,4,84398,-8.605,0.594,1,spotify:track:46zA1okI7UiEaYkclkvitf
1195,Castle on the Hill,Ed Sheeran,67,66qlqxhEMpSHOzjRK4il0b,0.834,0.14,135.007,0.0989,0.0232,1.14e-05,0.461,2,261154,-4.868,0.471,1,spotify:track:66qlqxhEMpSHOzjRK4il0b
1196,I Dare You,The xx,65,044qU7kwVZaDwzWnRsmVVL,0.543,0.107,126.001,0.0398,0.623,0.0706,0.752,1,233280,-9.483,0.282,1,spotify:track:044qU7kwVZaDwzWnRsmVVL
1197,Don't Panic,Coldplay,62,2QhURnm7mQDxBb5jWkbDug,0.612,0.107,122.062,0.0335,0.206,0.00616,0.602,0,136867,-8.409,0.453,1,spotify:track:2QhURnm7mQDxBb5jWkbDug
1198,Why'd You Only Call Me When You're High?,Arctic Monkeys,72,086myS9r57YsLbJpU0TgK9,0.631,0.104,92.004,0.0368,0.0483,1.13e-05,0.691,2,161124,-6.478,0.8,1,spotify:track:086myS9r57YsLbJpU0TgK9
1199,Arabella,Arctic Monkeys,68,7nzsY8vlnKdvGOEE0rjAXZ,0.558,0.212,179.949,0.0895,0.0202,1.26e-06,0.579,2,207357,-6.986,0.506,1,spotify:track:7nzsY8vlnKdvGOEE0rjAXZ
1200,Look What You've Done,Jet,59,0ZSmRnXnP5fdANtVlCok1g,0.547,0.146,73.396,0.0261,0.414,0.00143,0.398,0,230880,-6.846,0.305,1,spotify:track:0ZSmRnXnP5fdANtVlCok1g
1201,Brothers on a Hotel Bed,Death Cab for Cutie,41,1aVDEX174Us2c2NtdOD2jO,0.65,0.115,158.706,0.0469,0.517,0.000689,0.608,3,271133,-11.816,0.198,1,spotify:track:1aVDEX174Us2c2NtdOD2jO
1202,I Will Follow You Into The Dark,Death Cab for Cutie,61,2ndWbjiiNBEOrlfToKlABE,0.163,0.118,77.748,0.0447,0.923,0.0,0.581,5,189400,-14.686,0.475,1,spotify:track:2ndWbjiiNBEOrlfToKlABE
1203,Run to the Hills - 1998 Remastered Version,Iron Maiden,67,2JS1iE5A5RHvUPH5Zl9jlF,0.956,0.195,173.254,0.0876,0.0103,0.000523,0.221,0,233960,-4.641,0.432,1,spotify:track:2JS1iE5A5RHvUPH5Zl9jlF
1204,The Number Of The Beast - 1998 Remastered Version,Iron Maiden,65,1s4Ie0cT6P73SRSfh3oyGW,0.93,0.264,99.641,0.0638,0.0189,0.00675,0.42,2,291373,-5.583,0.344,0,spotify:track:1s4Ie0cT6P73SRSfh3oyGW
1205,Hallowed Be Thy Name - 1998 Remastered Version,Iron Maiden,63,1iGXvUsVVkYBas0Cniw6NB,0.909,0.362,103.99,0.0362,0.00185,0.122,0.304,9,432800,-5.162,0.348,1,spotify:track:1iGXvUsVVkYBas0Cniw6NB
1206,Powerslave - 1998 Remastered Version,Iron Maiden,50,7vrCDLxUeeqmvX9FMstLcQ,0.976,0.536,137.44,0.104,0.000446,0.0776,0.309,4,407760,-6.151,0.251,0,spotify:track:7vrCDLxUeeqmvX9FMstLcQ
1207,Wasted Years - 1998 Remastered Version,Iron Maiden,61,4PSiPZp8MYMDZzuBhCLgc6,0.953,0.135,153.738,0.115,0.0605,3.38e-05,0.242,4,307573,-5.555,0.342,0,spotify:track:4PSiPZp8MYMDZzuBhCLgc6
1208,Fear Of The Dark - 1998 Remastered Version,Iron Maiden,66,0P4JuEXYJmu2Q7BTtQW5nR,0.815,0.0959,109.937,0.0582,0.000762,0.00034,0.302,2,436827,-8.756,0.251,0,spotify:track:0P4JuEXYJmu2Q7BTtQW5nR
1209,Brave New World,Iron Maiden,49,4FfIjCF4Hj5urJMYHlVjpc,0.881,0.108,110.647,0.0567,0.00318,0.000357,0.351,2,379453,-5.511,0.295,0,spotify:track:4FfIjCF4Hj5urJMYHlVjpc
1210,Blood Brothers,Iron Maiden,52,0Rikz1yDeAvCAS77IYoqTV,0.792,0.149,177.899,0.047,0.0261,0.0336,0.249,4,435453,-6.456,0.415,0,spotify:track:0Rikz1yDeAvCAS77IYoqTV
1211,The Wicker Man,Iron Maiden,55,7gzOdsRPD7z9blkrvlLKbX,0.976,0.106,101.701,0.148,0.000694,2.12e-06,0.421,4,276613,-4.961,0.284,0,spotify:track:7gzOdsRPD7z9blkrvlLKbX
1212,Dance Of Death,Iron Maiden,51,6Bg8wr9A4pEQu98f2WMJJp,0.868,0.139,130.457,0.0879,0.0705,0.00691,0.298,4,517173,-5.055,0.3,0,spotify:track:6Bg8wr9A4pEQu98f2WMJJp
1213,Rainmaker,Iron Maiden,43,4Sr5bJ39ZUG67rg2KIbMGF,0.949,0.235,86.142,0.127,0.00235,0.0,0.345,2,229147,-4.481,0.504,0,spotify:track:4Sr5bJ39ZUG67rg2KIbMGF
1214,The Reincarnation Of Benjamin Breeg,Iron Maiden,42,0mvgAsEvrVbtfgiRVTw27M,0.83,0.109,110.958,0.0371,0.0042,0.00119,0.354,4,441613,-6.433,0.133,0,spotify:track:0mvgAsEvrVbtfgiRVTw27M
1215,Different World,Iron Maiden,44,4eJRFSAyXHRYkOAaCQ4yJM,0.964,0.473,91.866,0.107,0.000524,0.000831,0.409,7,257747,-5.7,0.633,1,spotify:track:4eJRFSAyXHRYkOAaCQ4yJM
1216,These Colours Don't Run,Iron Maiden,44,1NKCyTMiMoqqrqdB543UPK,0.931,0.11,99.726,0.12,0.00762,0.0058,0.309,4,413080,-5.789,0.245,0,spotify:track:1NKCyTMiMoqqrqdB543UPK
1217,Snap Out Of It,Arctic Monkeys,67,0NdTUS4UiNYCNn5FgVqKQY,0.638,0.116,130.014,0.0336,0.249,0.0,0.728,5,193030,-6.455,0.872,0,spotify:track:0NdTUS4UiNYCNn5FgVqKQY
1218,You Are A Tourist,Death Cab for Cutie,43,554xaetnSgd1JacizAVaGS,0.872,0.283,95.16,0.0314,0.000254,0.144,0.569,2,286653,-7.566,0.661,1,spotify:track:554xaetnSgd1JacizAVaGS
1219,The Sound Of Settling,Death Cab for Cutie,49,3OeQl1CTURzhwzd5R4KWrf,0.792,0.214,175.389,0.028,0.00778,0.000621,0.42,6,132507,-5.909,0.712,1,spotify:track:3OeQl1CTURzhwzd5R4KWrf
1220,Love Yourself,Justin Bieber,59,1f8zcJPvJKvxAOjEqM0pyc,0.378,0.28,100.418,0.438,0.835,0.0,0.609,4,233720,-9.828,0.515,1,spotify:track:1f8zcJPvJKvxAOjEqM0pyc
1221,Levitate - From The Original Motion Picture “Passengers”,Imagine Dragons,42,78f9pUmqxdrPpUeidwwagK,0.681,0.185,106.784,0.0396,0.0331,0.0,0.31,11,198173,-5.52,0.233,1,spotify:track:78f9pUmqxdrPpUeidwwagK
1222,Do I Wanna Know?,Arctic Monkeys,77,5FVd6KXrgO9B3JPmC8OPst,0.532,0.217,85.03,0.0323,0.186,0.000263,0.548,5,272394,-7.596,0.405,1,spotify:track:5FVd6KXrgO9B3JPmC8OPst
1223,Shelter,Various Artists,44,7xJVqlf0xVCgNTaFXpVD9C,0.377,0.107,214.131,0.0797,0.802,0.536,0.265,0,270240,-15.678,0.0621,1,spotify:track:7xJVqlf0xVCgNTaFXpVD9C
1224,Endless Summer,The Midnight,42,7e7URvbwhhD4IVK8hLwAjs,0.679,0.174,125.989,0.0506,0.0153,0.139,0.584,0,405907,-10.018,0.0442,0,spotify:track:7e7URvbwhhD4IVK8hLwAjs
1225,Vampires,The Midnight,50,7LUIDrW2Q01WUTjNiCipHA,0.823,0.103,114.942,0.0353,0.00297,0.14,0.535,1,317228,-7.021,0.32,1,spotify:track:7LUIDrW2Q01WUTjNiCipHA
1226,Delorean Daydream,The Peachskins,18,4PgVFlK9uEQN4sCFYrc2Vc,0.629,0.0943,124.917,0.0392,0.159,0.0,0.82,9,124320,-6.035,0.263,1,spotify:track:4PgVFlK9uEQN4sCFYrc2Vc
1227,Digital Love Industry,The Peachskins,11,3GsiuvZex6mXVusAEOiNQy,0.501,0.0988,95.937,0.0496,0.00369,0.0168,0.872,5,169752,-6.549,0.25,0,spotify:track:3GsiuvZex6mXVusAEOiNQy
1228,The Last Time,The Peachskins,10,1zz63YeoJQx2IosGDUjfGI,0.557,0.104,110.072,0.0323,0.0675,0.000868,0.835,1,136104,-7.672,0.526,0,spotify:track:1zz63YeoJQx2IosGDUjfGI
1229,Everything's Not Lost - Includes Hidden Track 'Life Is For Living',Coldplay,54,1RNtm45kw0hPMBz7gKiIYu,0.456,0.197,135.645,0.0369,0.104,0.000176,0.374,6,436440,-7.352,0.0753,0,spotify:track:1RNtm45kw0hPMBz7gKiIYu
1230,Sunset,The Midnight,49,5KDVubXIvjwQjAGVlk2DnD,0.706,0.222,113.994,0.0269,0.00114,0.00255,0.626,0,326521,-7.333,0.378,1,spotify:track:5KDVubXIvjwQjAGVlk2DnD
1231,Swim Deep,Brolin,37,1MUTr4Yv4ceyZHDCjCWzJs,0.562,0.247,121.897,0.0946,0.206,0.00274,0.676,0,212693,-9.048,0.246,1,spotify:track:1MUTr4Yv4ceyZHDCjCWzJs
1232,pink skies,LANY,64,6BZ6pl5bczDc3cMF1kBaOy,0.631,0.134,103.968,0.0433,0.266,7.69e-06,0.719,5,185923,-6.616,0.466,1,spotify:track:6BZ6pl5bczDc3cMF1kBaOy
1233,Alone,Marshmello,76,12mGwph2YzDIlChtq3EdXP,0.953,0.108,142.011,0.0353,0.0244,0.0164,0.636,2,273803,-3.74,0.397,1,spotify:track:12mGwph2YzDIlChtq3EdXP
1234,It's Not Over,Panama,29,2tYyyvbRngq9Z6LTTFko6Y,0.823,0.372,130.039,0.0531,0.315,0.339,0.64,2,278654,-10.263,0.429,1,spotify:track:2tYyyvbRngq9Z6LTTFko6Y
1235,Angels,The xx,66,1zuKjpp4t7BS8JPKi6mkQr,0.157,0.101,91.537,0.0428,0.95,0.0593,0.424,9,171653,-18.141,0.342,1,spotify:track:1zuKjpp4t7BS8JPKi6mkQr
1236,The Nameless,Slipknot,47,6GCusUym0CAdFS2g1qG79Y,0.983,0.502,105.938,0.18,0.0155,0.000743,0.338,7,268040,-2.429,0.22,1,spotify:track:6GCusUym0CAdFS2g1qG79Y
1237,Before I Forget,Slipknot,71,6wqJeItl3Vc3az4ZicSQAB,0.974,0.886,134.724,0.171,0.0177,5.44e-06,0.291,6,278600,-2.997,0.348,0,spotify:track:6wqJeItl3Vc3az4ZicSQAB
1238,Pulse Of The Maggots,Slipknot,54,0at89DgpVeImkVrQ0htbVm,0.994,0.228,87.469,0.291,0.00301,3.4e-06,0.218,7,259733,-2.222,0.112,1,spotify:track:0at89DgpVeImkVrQ0htbVm
1239,Duality,Slipknot,73,61mWefnWQOLf90gepjOCb3,0.982,0.204,143.772,0.168,0.000237,0.000294,0.354,4,252613,-3.026,0.194,0,spotify:track:61mWefnWQOLf90gepjOCb3
1240,Three Nil,Slipknot,45,61KpjCXatXtHSv7z9hsv7B,0.993,0.2,114.273,0.2,0.000232,9.78e-06,0.311,7,288320,-2.484,0.105,1,spotify:track:61KpjCXatXtHSv7z9hsv7B
1241,The Blister Exists,Slipknot,54,3q7GKmKaiktt57PVIxKOm8,0.993,0.272,95.298,0.134,0.000568,0.0067,0.392,6,319427,-2.535,0.351,1,spotify:track:3q7GKmKaiktt57PVIxKOm8
